"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","FMTM","PGTM","PRCP","PSUN","SNOW","SNWD","TAVG","TMAX","TMIN","TSUN","WDF2","WDF5","WESD","WSF2","WSF5","WT01","WT02","WT03","WT04","WT05","WT06","WT07","WT08","WT09","WT11","WT13","WT14","WT15","WT16","WT17","WT18","WT21","WT22"
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2016-09-20","7.61",,,"0.00",,"0.0","0","69","79","58",,"  230","  230",,"17.0","21.0",,,,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2016-09-21","4.47",,,"0.00",,"0.0","0","69","82","56",,"  120","  160",,"8.9","12.1",,,,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2016-09-22","7.83",,,"0.00",,"0.0","0","70","81","59",,"  240","  210",,"15.0","19.0",,,,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2016-09-23","8.95",,,"0.00",,"0.0","0","67","74","58",,"   40","   30",,"18.1","23.9","    1",,,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2016-09-24","5.59",,,"0.00",,"0.0","0","58","65","47",,"   40","   30",,"15.0","18.1",,,,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2016-09-25","5.14",,,"0.00",,"0.0","0","54","67","43",,"  120","   60",,"10.1","13.0",,,,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2016-09-26","9.17",,,"0.44",,"0.0","0","59","71","51",,"  250","  260",,"23.0","28.0","    1",,,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2016-09-27","10.96",,,"0.24",,"0.0","0","61","70","53",,"  230","  230",,"25.9","35.1","    1",,"    1",,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2016-09-28","11.18",,,"0.00",,"0.0","0","65","76","54",,"  110","  110",,"21.9","25.9",,,,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2016-09-29","13.42",,,"0.04",,"0.0","0","60","62","57",,"   60","   60",,"21.9","25.9","    1",,,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2016-09-30","13.20",,,"0.00",,"0.0","0","59","67","55",,"   80","   70",,"21.9","28.0",,,,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2016-10-01","6.26",,,"0.43",,"0.0","0","59","68","54",,"   70","   70",,"14.1","17.0","    1",,,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2016-10-02","7.16",,,"0.09",,"0.0","0","62","68","56",,"  240","  220",,"18.1","25.1","    1",,"    1",,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2016-10-03","4.70",,,"0.00",,"0.0","0","61","70","56",,"   30","  350",,"12.1","15.0","    1",,,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2016-10-04","6.93",,,"0.00",,"0.0","0","62","73","52",,"   90","   90",,"13.0","16.1","    1",,,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2016-10-05","6.26",,,"0.00",,"0.0","0","63","74","53",,"  170","  170",,"12.1","14.1",,,,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2016-10-06","5.82",,,"0.00",,"0.0","0","63","77","52",,"  150","  140",,"12.1","14.1",,,,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2016-10-07","7.61",,,"0.00",,"0.0","0","65","76","53",,"  190","  200",,"15.0","21.0",,,,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2016-10-08","11.86",,,"0.17",,"0.0","0","63","66","48",,"  240","  250",,"21.9","28.0","    1",,,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2016-10-09","8.05",,,"0.05",,"0.0","0","50","57","45",,"  340","  330",,"17.0","23.0","    1",,,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2016-10-10","4.25",,,"0.00",,"0.0","0","48","58","39",,"  120","  360",,"8.9","12.1",,,,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2016-10-11","4.25",,,"0.00",,"0.0","0","49","64","38",,"  180","  180",,"8.9","12.1",,,,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2016-10-12","10.51",,,"0.00",,"0.0","0","59","74","48",,"  190","  190",,"19.9","25.9",,,,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2016-10-13","11.18",,,"0.10",,"0.0","0","59","66","44",,"  210","  210",,"25.1","32.0","    1",,,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2016-10-14","4.92",,,"0.00",,"0.0","0","48","61","38",,"  110","  110",,"13.0","15.0",,,,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2016-10-15","8.28",,,"0.00",,"0.0","0","53","71","40",,"  230","  240",,"19.9","25.1",,,,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2016-10-16","13.65",,,"0.01",,"0.0","0","67","74","63",,"  240","  250",,"28.0","36.0","    1",,,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2016-10-17","9.62",,,"0.22",,"0.0","0","66","75","63",,"  200","  200",,"19.9","25.9","    1",,,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2016-10-18","15.66",,,"0.23",,"0.0","0","71","76","62",,"  230","  220",,"31.1","38.0","    1",,,,,,,"    1",,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2016-10-19","4.70",,,"0.00",,"0.0","0","62","68","52",,"  110","  200",,"8.9","13.0",,,,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2016-10-20","9.62",,,"1.10",,"0.0","0","54","56","52",,"   30","   40",,"17.0","21.9","    1",,,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2016-10-21","11.86",,,"1.30",,"0.0","0","51","53","44",,"  350","   30",,"18.1","25.1","    1",,,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2016-10-22","14.76",,,"0.00",,"0.0","0","44","47","40",,"  310","  300",,"25.1","32.0",,,,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2016-10-23","11.63",,,"0.00",,"0.0","0","48","58","40",,"  240","  240",,"23.0","30.0",,,,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2016-10-24","12.97",,,"0.00",,"0.0","0","49","51","43",,"  290","  290",,"21.9","29.1",,,,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2016-10-25","9.62",,,"0.00",,"0.0","0","44","49","36",,"  310","  310",,"21.0","25.9",,,,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2016-10-26","6.93",,,"0.01",,"0.0","0","40","44","34",,"   80","   70",,"16.1","19.9",,,,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2016-10-27","12.30",,,"0.66",,"0.0","0","38","51","33",,"  280","  270",,"21.0","27.1","    1",,,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2016-10-28","8.95",,,"0.00",,"0.0","0","39","46","35",,"  210","  230",,"15.0","19.0",,,,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2016-10-29","14.76",,,"0.00",,"0.0","0","54","64","45",,"  250","  250",,"30.0","42.9",,,,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2016-10-30","7.83",,,"0.04",,"0.0","0","52","55","41",,"  330","  340",,"18.1","21.9","    1",,,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2016-10-31","3.58",,,"0.00",,"0.0","0","42","50","32",,"  110","  100",,"13.0","14.1","    1",,,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2016-11-01","10.74",,,"0.00",,"0.0","0","49","72","36",,"  190","  190",,"21.0","25.9",,,,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2016-11-02","6.71",,,"0.40",,"0.0","0","64","67","55",,"  220","  220",,"15.0","21.0","    1",,"    1",,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2016-11-03","6.93",,,"0.76",,"0.0","0","55","57","45",,"  350","  360",,"21.0","25.1","    1",,,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2016-11-04","8.50",,,"0.00",,"0.0","0","46","51","39",,"  230","  230",,"16.1","21.0",,,,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2016-11-05","11.86",,,"0.00",,"0.0","0","50","57","46",,"  240","  250",,"23.0","30.0",,,,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2016-11-06","4.92",,,"0.00",,"0.0","0","50","57","38",,"   40","   30",,"12.1","15.0",,,,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2016-11-07","5.14",,,"0.00",,"0.0","0","47","63","36",,"  250","  240",,"10.1","12.1",,,,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2016-11-08","10.51",,,"0.24",,"0.0","0","49","60","38",,"  240","  230",,"21.9","30.0","    1",,,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2016-11-09","9.62",,,"0.02",,"0.0","0","48","52","36",,"  340","  340",,"21.9","29.1","    1",,,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2016-11-10","18.34",,,"0.00",,"0.0","0","43","56","32",,"  230","  230",,"35.1","49.0","    1",,,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2016-11-11","12.97",,,"0.00",,"0.0","0","47","55","35",,"  250","  260",,"32.0","42.9",,,,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2016-11-12","12.53",,,"0.00",,"0.0","0","39","49","32",,"  240","  240",,"29.1","38.9",,,,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2016-11-13","20.36",,,"0.00",,"0.0","0","49","53","47",,"  230","  240",,"31.1","40.0",,,,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2016-11-14","11.41",,,"0.00",,"0.0","0","49","54","40",,"  220","  230",,"23.9","31.1",,,,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2016-11-15","3.80",,,"0.00",,"0.0","0","45","56","35",,"  220","  240",,"10.1","12.1",,,,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2016-11-16","6.49",,,"0.00",,"0.0","0","44","51","34",,"  290","  280",,"14.1","17.0","    1",,,,,,,"    1",,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2016-11-17","4.92",,,"0.00",,"0.0","0","45","54","35",,"  220","  220",,"10.1","15.0","    1",,,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2016-11-18","9.17",,,"0.00",,"0.0","0","54","72","41",,"  190","  190",,"15.0","19.0",,,,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2016-11-19","13.65",,,"0.54",,"0.0","0","53","62","35",,"  250","  240",,"29.1","36.9","    1",,,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2016-11-20","19.91",,,"0.11",,"0.9","0","33","35","30",,"  300","  310",,"31.1","42.9","    1",,,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2016-11-21","21.03",,,"0.00",,"0.0","0","31","34","28",,"  290","  280",,"30.0","42.1",,,,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2016-11-22","11.63",,,"0.00",,"0.0","0","32","37","28",,"  300","  290",,"23.9","32.0",,,,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2016-11-23","5.14",,,"0.10",,"0.0","0","31","37","24",,"  100","  100",,"14.1","17.0","    1",,,"    1",,"    1",,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2016-11-24","6.49",,,"0.05",,"0.0","0","38","45","34",,"  250","  250",,"16.1","19.9","    1",,,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2016-11-25","6.71",,,"0.07",,"0.0","0","42","45","40",,"  290","  290",,"13.0","18.1","    1",,,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2016-11-26","6.49",,,"0.17",,"0.0","0","40","42","37",,"  300","  290",,"17.0","21.0","    1",,,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2016-11-27","7.16",,,"0.00",,"0.0","0","39","46","34",,"  270","  270",,"17.0","23.0",,,,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2016-11-28","7.83",,,"0.00",,"0.0","0","41","54","32",,"  150","  140",,"15.0","21.9",,,,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2016-11-29","13.42",,,"0.06",,"0.0","0","51","60","44",,"  180","  180",,"25.9","36.0",,,,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2016-11-30","10.51",,,"0.83",,"0.0","0","52","61","43",,"  300","  260",,"23.0","34.0","    1",,"    1",,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2016-12-01","17.90",,,"0.38",,"0.0","0","44","48","34",,"  250","  230",,"31.1","38.9","    1",,,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2016-12-02","17.45",,,"0.01",,"0.0","0","41","43","36",,"  270","  270",,"28.0","38.0","    1",,,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2016-12-03","10.51",,,"0.00",,"0.0","0","38","41","34",,"  300","  310",,"21.9","28.0",,,,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2016-12-04","6.49",,,"0.00",,"0.0","0","38","41","36",,"   70","   70",,"15.0","19.0",,,,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2016-12-05","12.08",,,"0.21",,"0.3","0","37","41","33",,"  250","  260",,"25.9","34.0","    1",,,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2016-12-06","7.83",,,"0.21",,"0.0","0","36","42","29",,"  100","  110",,"17.0","21.0","    1",,,"    1",,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2016-12-07","15.88",,,"0.08",,"0.0","0","37","41","34",,"  220","  230",,"25.9","34.0","    1",,,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2016-12-08","17.00",,,"0.00",,"0.0","0","33","37","28",,"  260","  250",,"25.9","35.1",,,,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2016-12-09","10.96",,,"0.00",,"0.0","0","28","31","25",,"  270","  270",,"21.9","27.1",,,,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2016-12-10","8.95",,,"0.00",,"0.0","0","27","32","23",,"  270","  270",,"21.0","28.0","    1",,,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2016-12-11","8.95",,,"0.27",,"3.9","0","25","29","23",,"  170","  170",,"17.0","21.9","    1",,,,,,,"    1",,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2016-12-12","16.33",,,"0.15",,"1.4","3","33","39","29",,"  280","  280",,"29.1","38.0","    1",,,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2016-12-13","14.32",,,"0.00",,"0.0","2","30","33","26",,"  200","  210",,"25.9","32.0",,,,,,,,"    1",,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2016-12-14","17.00",,,"0.86",,"9.6","2","22","26","15",,"  220","  260",,"30.0","40.9",,,"    1",,,,,"    1","    1",,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2016-12-15","20.13",,,"0.00",,"0.0","11","14","16","9",,"  270","  260",,"32.0","40.0",,,,,,,,"    1","    1",,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2016-12-16","10.51",,,"0.22",,"6.3","9","15","22","9",,"  260","  260",,"17.0","23.0","    1","    1",,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2016-12-17","7.38",,,"0.52",,"3.4","13","24","36","18",,"  150","  140",,"18.1","25.1","    1",,,,,"    1",,,"    1",,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2016-12-18","10.96",,,"0.19",,"0.0","7","29","33","17",,"  290","  300",,"23.9","31.1","    1",,,,,"    1",,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2016-12-19","6.93",,,"0.01",,"0.8","6","17","23","11",,"  210","  210",,"21.0","23.9","    1",,,,,,,"    1",,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2016-12-20","18.12",,,"0.00",,"0.0","7","23","37","17",,"  240","  240",,"36.9","47.0",,,,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2016-12-21","14.99",,,"0.04",,"0.6","6","34","35","31",,"  250","  260",,"29.1","35.1","    1",,,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2016-12-22","12.75",,,"0.06",,"0.6","7","34","36","32",,"  260","  250",,"21.9","27.1","    1",,,,,,,"    1",,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2016-12-23","13.42",,,"0.00",,"0.0","6","36","37","33",,"  240","  240",,"25.9","35.1",,,,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2016-12-24","11.41",,,"0.20",,"0.0","5","37","41","34",,"  240","  240",,"23.9","32.0","    1",,,,,,,"    1",,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2016-12-25","10.51",,,"0.00",,"0.0","2","35","37","26",,"   60","   50",,"19.9","23.9",,,,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2016-12-26","16.78",,,"0.37",,"0.0","1","36","58","25",,"  240","  200",,"33.1","44.1","    1",,,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2016-12-27","18.12",,,"0.00",,"0.0","0","41","48","30",,"  230","  220",,"32.0","49.0","    1",,,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2016-12-28","11.18",,,"0.00",,"0.0","0","30","32","28",,"  300","  290",,"23.9","33.1",,,,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2016-12-29","13.42",,,"0.23",,"2.8","2","33","36","31",,"  250","  240",,"23.0","31.1","    1",,,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2016-12-30","14.54",,,"0.01",,"0.3","1","31","32","27",,"  270","  250",,"23.0","31.1","    1",,,,,,,"    1",,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2016-12-31","16.78",,,"0.04",,"0.1","1","32","40","27",,"  210","  240",,"32.0","38.9",,,,,,,,"    1",,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2017-01-01","9.84",,,"0.00",,"0.0","0","34","37","28",,"  270","  280",,"23.9","31.1",,,,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2017-01-02","6.49",,,"0.00",,"0.0","0","33","41","27",,"  120","  130",,"14.1","18.1","    1",,,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2017-01-03","6.26",,,"0.51",,"0.0","0","41","43","40",,"  240","  230",,"14.1","17.0","    1",,,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2017-01-04","20.80",,,"0.08",,"0.1","0","35","40","18",,"  240","  240",,"35.1","51.0","    1",,,,,,,,"    1",,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2017-01-05","14.32",,,"0.12",,"2.3","0","19","21","14",,"  250","  240",,"28.0","36.9","    1",,,,,,,"    1",,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2017-01-06","9.62",,,"0.00",,"0.0","2","14","18","8",,"  270","  250",,"19.9","23.9",,,,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2017-01-07","8.50",,,"0.01",,"0.5","1","11","17","5",,"  290","  290",,"21.9","28.0",,,,,,,,"    1",,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2017-01-08","14.09",,,"0.00",,"0.0","1","14","17","11",,"  280","  260",,"25.1","34.0",,,,,,,,"    1",,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2017-01-09","13.65",,,"0.00",,"0.0","1","17","26","14",,"  220","  210",,"23.9","33.1",,,,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2017-01-10","16.78",,,"0.22",,"0.0","1","28","45","18",,"  180","  200",,"40.9","51.0",,,,"    1",,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2017-01-11","18.79",,,"0.10",,"0.0","0","42","51","35",,"  240","  230",,"46.1","59.9","    1",,,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2017-01-12","14.99",,,"0.34",,"0.0","0","48","57","33",,"  200","  220",,"30.0","40.9","    1","    1",,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2017-01-13","11.41",,,"0.00",,"0.0","0","30","33","22",,"  260","  260",,"21.9","28.0",,,,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2017-01-14","4.47",,,"0.00",,"0.0","0","24","29","19",,"   50","   60",,"10.1","12.1",,,,,,,,,,,,,,,,,,
"USW00014733","BUFFALO NIAGARA INTERNATIONAL NY US","42.9408","-78.7358","218.2","2017-01-15","5.82",,,"0.00",,"0.0","0","26","31","21",,"  220","  220",,"12.1","14.1",,,,,,,,,,,,,,,,,,
